agency,dataset,official_source_page,url,local_path,status,size,sha256,seasonal_adjustment_status,error
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma1402c.txt,copied-from-repo-official-cache,39349,fe6fc7b53532659a02178da4d9b0a9c02860d289bca427cb60bd4a6d536417c7,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma1403c.txt,copied-from-repo-official-cache,40024,c1738e42314af80d4e96d97723d7aacff72a53e789ba83ace44e0591591cc73c,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma1404c.txt,copied-from-repo-official-cache,40204,d66aa4fc2420bea26c8e37e5115dd6b8ec690d8d6c487d8eca1658f0420b4ba3,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma1405c.txt,copied-from-repo-official-cache,40292,05325084caf05092a6fe00e8b5db508cbfddb91df6bb83e0a278e4dd1a475693,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma1406c.txt,copied-from-repo-official-cache,40270,bcf6df6e5ebc750434903461f5174e3a809dba4e9e813e70788e3d2829a14eca,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma1407c.txt,copied-from-repo-official-cache,40447,346074178754e4451620e087e6392bc84da24f3a2e4c7b513ab40bd785c6bf8e,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma1408c.txt,copied-from-repo-official-cache,40147,9c97fe4c7d54ea93840cfb194d7b96da5e8a544bc87799854295cd61bf986174,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma1409c.txt,copied-from-repo-official-cache,40364,246c89225dc7451ffd86583b2481f801222ac0645698db214fcf89e396b458c6,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma1410c.txt,copied-from-repo-official-cache,40524,6fcb4b18705cf67b236d76d65223f4fa6100c3dab80c047ff503c855f2bb1033,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma1411c.txt,copied-from-repo-official-cache,39664,8c9b9a244bfaadd25888db0116338a2fceacf5055fe9f863a4b185f1c28749b5,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma1412c.txt,copied-from-repo-official-cache,39929,d6dc8a5105ee2bf0e1a371a41d2f3ee78e8a1f9ee82244378997ae56cfd70f1d,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma1501c.txt,copied-from-repo-official-cache,37936,eaa0e20a150b983bdc246613444eba7fe252ef37055b275a1c3a0bf32154537f,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma1502c.txt,copied-from-repo-official-cache,37922,b4faba957740fca146eb813b0ef9aada2ada9084909a898c914936df2b8f3cb5,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma1503c.txt,copied-from-repo-official-cache,38478,5b793f583316769c9c507c39bf13f23fc2c2a3f1b501537174acb4560083bf93,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma1504c.txt,copied-from-repo-official-cache,38758,98c431d3903864371fcd4e7bb4ee50fe1ba3215940644c75c178575d0f662433,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma1505c.txt,copied-from-repo-official-cache,38821,454a69f88a4ba7432125f3dabdadd98edaf22a8894a58ac1ce92b5863e237485,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma1506c.txt,copied-from-repo-official-cache,39108,3d8f6d8c1ec0a4e7815382cfe20c8302c7576e37748d21bed8b3305a622e290c,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma1507c.txt,copied-from-repo-official-cache,38904,3b48c665568b32243c9affc30aebff09b289736b03399622f944450c5b419921,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma1508c.txt,copied-from-repo-official-cache,38716,e76e06bcd5a08f0d1aadfa3a831483c4601f435babc0222a6173cd61f56611c9,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma1509c.txt,copied-from-repo-official-cache,38835,7812634642f4acba0ab2ebd321bed8a62c72a991bf65c44999d3226687f8fc3a,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma1510c.txt,copied-from-repo-official-cache,38807,095d9b30482cefedd8ada97d3c5844dbcd562d8707100130b69efc7c668831b3,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma1511c.txt,copied-from-repo-official-cache,38437,7a14db75dd5a4db2661900ae002415cbf3cf0cf78f866027b6f5cfe3f5f7dd65,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma1512c.txt,copied-from-repo-official-cache,38451,ea64194048decd22d68a2183790e474b3f5bc46f64a3b9f0e90e578717337069,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma1601c.txt,copied-from-repo-official-cache,38176,9d3d2b8861db9e522f74f1b4fa4afaf1dc0a7b4f5eb0b118acd5d08cd796fd34,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma1602c.txt,copied-from-repo-official-cache,38402,14957bab0e05c253a87bc8283ed3f9eb0c53284b3f05ab1cadc16341ded96f19,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma1603c.txt,copied-from-repo-official-cache,38944,7568e76308631a1af9e91e14aca8c38b74d28b0dce6c02100a366c81badc9525,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma1604c.txt,copied-from-repo-official-cache,38866,a4b114d72efe972399d4140ae7901931e566a20e96ef840643c09b7e1a1062c1,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma1605c.txt,copied-from-repo-official-cache,39050,821337eddadadd5987d8ba04756c7b72234143914ed41bf95bafe8da5f2065ea,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma1606c.txt,copied-from-repo-official-cache,39278,6f331749e6d7bee1d5b883bca7676c5e48ba1200a94335580cc7223cd45fa9e5,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma1607c.txt,copied-from-repo-official-cache,38803,b0c9bfd5e7c62c48dcba2306977d9dc4389d7a4bec775f0538c7bcbea968d137,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma1608c.txt,copied-from-repo-official-cache,39227,d8d68ffad7abf712e7cc97572c559617eb223bf464dc8aafc314f4f56580e2d5,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma1609c.txt,copied-from-repo-official-cache,38995,31f41b33a29320b1443faeacb134d34c95b464eb366cbf68caa1d45059896398,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma1610c.txt,copied-from-repo-official-cache,38850,a6eff90683356b4af6af870f1f7546a5e9153ad543c42325a867b431a1047529,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma1611c.txt,copied-from-repo-official-cache,38707,97dc5581acad5f36eac3b7799f1c29b4c2e401b155f375f0906ce69d6946454b,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma1612c.txt,copied-from-repo-official-cache,38738,89dcb950aa032cef433c7a0593e6c65be699de4b3387a36936b59dfafd5a72bb,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma1701c.txt,copied-from-repo-official-cache,38271,5c1731c017a9b76c1b54dfdf7671717cce960e37b1e38ce28f84d9621b202039,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma1702c.txt,copied-from-repo-official-cache,38086,55dcc7027364a2ad6ab7a3dedbf67081688322b58b6efd5116fc17978ef1c5c9,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma1703c.txt,copied-from-repo-official-cache,39131,825b7e893e97a75601288db7450e8238632c81053d0be1edae9fdea5cf835b21,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma1704c.txt,copied-from-repo-official-cache,38931,8502c53cf783bf11c1f1ad77d17693b66221da452feb398d9a83d94ca69a96e3,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma1705c.txt,copied-from-repo-official-cache,39218,29ad97eb43245133ea80b094707bdbcaf538d5169bfe43f1c811e3e3399f0b7b,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma1706c.txt,copied-from-repo-official-cache,39454,3448e942c8e06c4de10b2187d55c20e97cef3e06c32cec66cb3c581ce01b6d29,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma1707c.txt,copied-from-repo-official-cache,38898,12f27b55014f8101923ba7511b7f3da0c1ac207cd769bd0ad85ff44ffef70202,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma1708c.txt,copied-from-repo-official-cache,38958,bbcfde507079cfc5fb600495d257848096cd53dacb97578b56ae33e3b9fccc13,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma1709c.txt,copied-from-repo-official-cache,38569,b063aceb417908e160cee9e2dba05b58580168bf9d7e03dc2736eeb360cd0235,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma1710c.txt,copied-from-repo-official-cache,38635,55e6a2910358522ae5394f2d513a9248d1ca0585850d852b8492079b203bc54c,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma1711c.txt,copied-from-repo-official-cache,38405,8ab5151de548f42c745328d023e52b9f10a559524fb6a25296d2cca66462e47a,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma1712c.txt,copied-from-repo-official-cache,38270,5229f14746a45cc44be6f6d76ed544ae82bcc82185a276863e3c8b3206b653cb,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma1801c.txt,copied-from-repo-official-cache,38746,746fafd70ee312ad443bce0b7c3da1c58f6fe7f6a2be669589410f76bada3c57,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma1802c.txt,copied-from-repo-official-cache,38678,838c9ab77c3820332e3eff0e485253294c91a0d509d2b873c2b02f498e59cac3,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma1803c.txt,copied-from-repo-official-cache,38865,54231c59def042746bd8d68d0e70d1e6ecd36cb2262626eb3a1c921f55490b2d,not seasonally adjusted,
